row_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,orig_frame_urls,gen_panel_urls,char_sheet_urls,page_rank,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution
1,EWA,61572590343208,EWA: Learn Languages,,ALL,2198488184237175,https://www.facebook.com/ads/library/?id=2198488184237175,2026-05-14,,FALSE,FALSE,2,"İngilizce öğrenmek için asla geç değil, daha iyi bir gelecek için hemen başla!",,,https://quiz.appewa.com/sweetboarding/tr/termsos7090hy/offseason90/classic/012-start?c=%7B%7Bcampaign.name%7D%7D&af_adset=%7B%7Badset.name%7D%7D&af_ad=%7B%7Bad.name%7D%7D&af_c_id=%7B%7Bcampaign.id%7D%7D&af_adset_id=%7B%7Badset.id%7D%7D&af_ad_id=%7B%7Bad.id%7D%7D&fb_pixel_direct=1&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEydFZ1SjBPbUthOUJwMktld3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHlv8L2nROfRtcxveR_EgKvG7SS3Ft2x3CCXizG_uE6wYsqA10FFzLBSu8TO8_aem_6nQ0UPdFPQg-YOVxDiM9mw,Video,,1,0,0.563,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQMPcAvGrS0wHY9fuXRkH9TSzhiVNrMcBlb6vdUIMSHjzLFu70lp3gXVCaOhIz4fAE2SVHYUHNr8Re9Y1blBi8KJ-WVSMq98LsihtcGC-Q.mp4?_nc_cat=109&_nc_oc=Adowcc4BSwVWYa7Z8ccUJs-G2ngUwZWuFNuS8KU8Xxfjt7jtRqnKiFomf_WLOZp2Sxo&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=EERAVNLrakoQ7kNvwHo1ORo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTUxMTgxMzM4Mzk0NjA3OSwiYXNzZXRfYWdlX2RheXMiOjI2LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MzQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af6Oiq5e_46NCzUWjcqU020zxkGFFt3fdz7CT_w7AaGkCA&oe=6A1E2019,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/685950630_1665653064580883_7650300837837725227_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=sfaDWu-bSpYQ7kNvwELtfd_&_nc_oc=AdoONjdzoln1wUZq1BFVTnkWjFdngmJcCF03BSmw3SwnD2vxTKmMb4OYMuleGStwa1U&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&oh=00_Af4v5CoL0jQba3aqoXmKBvs85t9nztPK-qXgHZ0q1cdajA&oe=6A1E1A5E,2026-06-02T00:13:13.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2198488184237175.mp4,2026-05-28,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2198488184237175_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2198488184237175_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2198488184237175/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2198488184237175/orig_02.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2198488184237175/gen_01_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2198488184237175/gen_02_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2198488184237175/char_A_sheet.jpg""]",,,,,,,,,,
2,EWA,61572590343208,EWA: Learn Languages,,ALL,1285208543700925,https://www.facebook.com/ads/library/?id=1285208543700925,2026-04-29,,FALSE,FALSE,2,✅💥Read this bilingual book with parallel audio and one-tap word translations to improve your Language easily in just 28 days❤️,,,https://quiz.appewa.com/sweetboarding/en/kickstart?c=%7B%7Bcampaign.name%7D%7D&af_adset=%7B%7Badset.name%7D%7D&af_ad=%7B%7Bad.name%7D%7D&af_c_id=%7B%7Bcampaign.id%7D%7D&af_adset_id=%7B%7Badset.id%7D%7D&af_ad_id=%7B%7Bad.id%7D%7D&fb_pixel_direct=1&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEydFZ1SjBPbUthOUJwMktld3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHnGpvnInK-1uu7e7J_f_bORDF-crSa6kDevvD3WfGb7jsWftuWOrUDpMgvLu_aem_8gEcQjtKJZ211ug_f86EWQ,Video,,1,0,0.563,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQM4Vs31YVjsYUZKaOtOtpT2H-MWLZaSRQGQHWPLEfAdU13Tf9a39aMatB1YyLLBTjxeVUROsnH4dnNvIE5ja836GFquyDYZbxpIdaKVvg.mp4?_nc_cat=110&_nc_oc=AdpRXV7PXuSdhXFFdVxPydrlS2mD597rF2_fJITmecAPahxdZZqabgrKjVkIaw5pehc&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=JI4SuWmFSz0Q7kNvwHWY76Q&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTMxMjY5OTE2NzMzMDg4MCwiYXNzZXRfYWdlX2RheXMiOjExMywidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjM3LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af5EnbNkTJvEyJXSltLO_IFaOFuOTmFsXoERlBMGMUa7Ww&oe=6A1E12CC,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/681672119_1650609909550655_1617489822108075603_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=S6DdIZBWwfcQ7kNvwHGjk4l&_nc_oc=AdqSIXjUWSraykKF2S05iyTuAAZoeY0BTvwgZyztgNiDBoL45IYbslVQEqXe2VuId-4&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&oh=00_Af58QnasZkxzitjhBwcl9x9gVezpW6d6NQ_WulbQ35nNSg&oe=6A1E27B9,2026-06-01T23:16:28.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1285208543700925.mp4,2026-05-28,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1285208543700925_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1285208543700925_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1285208543700925/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1285208543700925/orig_02.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1285208543700925/gen_01_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1285208543700925/gen_02_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1285208543700925/char_A_sheet.jpg""]",,,,,,,,,,
3,EWA,61572590343208,EWA: Learn Languages,,ALL,1362569772361229,https://www.facebook.com/ads/library/?id=1362569772361229,2026-05-08,,FALSE,FALSE,1,"🏆📚 EWA her şeyi yaparken neden 5 farklı uygulama kullanalım? ✅ Film & dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. 35 dilde mevcut! 💥
QUIZ.APPEWA.COM
Hemen başla
See details",,,https://quiz.appewa.com/sweetboarding/tr/kickstart?c=%7B%7Bcampaign.name%7D%7D&af_adset=%7B%7Badset.name%7D%7D&af_ad=%7B%7Bad.name%7D%7D&af_c_id=%7B%7Bcampaign.id%7D%7D&af_adset_id=%7B%7Badset.id%7D%7D&af_ad_id=%7B%7Bad.id%7D%7D&fb_pixel_direct=1&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEydFZ1SjBPbUthOUJwMktld3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHnGpvnInK-1uu7e7J_f_bORDF-crSa6kDevvD3WfGb7jsWftuWOrUDpMgvLu_aem_8gEcQjtKJZ211ug_f86EWQ,Image,,1,0,,,,,2026-05-29,,2026-05-28,2026-05-29,,,,,,,,,,,,,,,
4,EWA,61572590343208,EWA: Learn Languages,,ALL,1045654624450832,https://www.facebook.com/ads/library/?id=1045654624450832,2026-04-28,,FALSE,FALSE,1,"İngilizce öğrenmek için asla geç değil, daha iyi bir gelecek için hemen başla!
QUIZ.APPEWA.COM
Hemen başla
See details",,,https://quiz.appewa.com/sweetboarding/tr/termsos7090hy/offseason90/classic/012-start?c=%7B%7Bcampaign.name%7D%7D&af_adset=%7B%7Badset.name%7D%7D&af_ad=%7B%7Bad.name%7D%7D&af_c_id=%7B%7Bcampaign.id%7D%7D&af_adset_id=%7B%7Badset.id%7D%7D&af_ad_id=%7B%7Bad.id%7D%7D&fb_pixel_direct=1&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEydFZ1SjBPbUthOUJwMktld3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHprN0tytQr0CDON7cxNnwEgPGXZ9mLnVCmT6owHrWASSbutPbqKS0h0bPYi6_aem_rNxF-zf0CU1ZpaxcGUUtNw,Image,,1,0,,,,,2026-05-29,,2026-05-28,2026-05-29,,,,,,,,,,,,,,,
5,EWA,61572590343208,EWA: Learn Languages,,ALL,1656821338849771,https://www.facebook.com/ads/library/?id=1656821338849771,2026-04-23,,FALSE,FALSE,1,"🏆📚 Зачем использовать 5 разных приложений, если EWA умеет ВСЁ? ✅ Курсы с фильмами и сериалами ✅ Более 10 000 двуязычных книг и аудиокниг ✅ Более 40 000 флэш-карточек ✅ Диалоги, сертифицированные Оксфордом ✅ Языковые игры и рейтинги. Одно приложение. Реальные результаты. Доступно на 35 языках! 💥
QUIZ.APPEWA.COM
Попробуй сейчас",,Learn more,https://quiz.appewa.com/sweetboarding/ru/kickstart?c=%7B%7Bcampaign.name%7D%7D&af_adset=%7B%7Badset.name%7D%7D&af_ad=%7B%7Bad.name%7D%7D&af_c_id=%7B%7Bcampaign.id%7D%7D&af_adset_id=%7B%7Badset.id%7D%7D&af_ad_id=%7B%7Bad.id%7D%7D&fb_pixel_direct=1&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEydFZ1SjBPbUthOUJwMktld3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHskLH_MEYmwW3dXN60fg0U4zPRbQPGppykNUBPns7DfOSChhTFyIYsnk470q_aem_ROz_c2oIVdteLamiQfyfFw,Image,,1,0,4:5,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/677737647_1657842548703136_1021330061859220330_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4NiHOuesp9oQ7kNvwHb-w6J&_nc_oc=AdoazLIob08h_AEsNIttRMM6Sy1vTupjnF1pPCoXXw0aGSmsSHtZ0sjkuxIV0Kq2hs0&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=uu_Io7Tiw-6gkSSlcOtXrQ&_nc_ss=7b2a8&oh=00_Af6ASMcGj7td1uT2UlxotzDQfWu84hnXNT_-7YKern4svg&oe=6A1F3DF2,2026-06-02T20:32:50.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1656821338849771.jpg,2026-05-28,2026-05-29,,,,,,,,,,,,,,,
6,EWA,61572590343208,EWA: Learn Languages,,ALL,2162804341157185,https://www.facebook.com/ads/library/?id=2162804341157185,2026-04-05,,FALSE,FALSE,7,"🏆📚 لماذا تستخدم 5 تطبيقات مختلفة وEWA يفعل كل شيء؟ ✅ دورات بالأفلام والمسلسلات ✅ أكثر من 10,000 كتاب وكتاب صوتي ثنائي اللغة ✅ أكثر من 40,000 بطاقة تعليمية ✅ حوارات معتمدة من أكسفورد ✅ ألعاب لغوية وتصنيفات. تطبيق واحد. نتائج حقيقية. متاح بـ 35 لغة! 💥",,,https://quiz.appewa.com/sweetboarding/ar/kickstart?c=%7B%7Bcampaign.name%7D%7D&af_adset=%7B%7Badset.name%7D%7D&af_ad=%7B%7Bad.name%7D%7D&af_c_id=%7B%7Bcampaign.id%7D%7D&af_adset_id=%7B%7Badset.id%7D%7D&af_ad_id=%7B%7Bad.id%7D%7D&fb_pixel_direct=1&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEydFZ1SjBPbUthOUJwMktld3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHprN0tytQr0CDON7cxNnwEgPGXZ9mLnVCmT6owHrWASSbutPbqKS0h0bPYi6_aem_rNxF-zf0CU1ZpaxcGUUtNw,Video,,1,0,0.563,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQMDx5OnEKIdSubNoKw_mAoE-JCJeuQaTx1TqeWqGaja8n_FLv48eFvn1lVzeq8NuhgXYNxSiE6AXyt-hUae1cVUULlNoQgDDca7KS_Ccw.mp4?_nc_cat=104&_nc_oc=AdpcmYvyCsR03iVPSjo4eYPMIMF95GD_zltzyLuCSB6Sovnf090yOZ4zSLvWruoifbY&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=9EzY3VwmFMkQ7kNvwHUxOXj&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTI1NTA4MjEwNDc2NDcyLCJhc3NldF9hZ2VfZGF5cyI6NTcsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjoyMSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af7RU27aT2YVSPH2Cvm_kq0JrnhwmJ6R_G0nJgzvKwOJ9Q&oe=6A1E063A,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/666402682_946426194423871_691432210625794738_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Yv7xTz5weisQ7kNvwEdRdjS&_nc_oc=AdpjcfoXMTESgJal97viI93367EXThzAH92Mjw74X8V3lw5EFp78Y3aZo_oE3RjLIxI&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&oh=00_Af5U46cSnmd61sWOm455Jxduknfitd0gAFj6dtCsii0KwA&oe=6A1E0B8B,2026-06-01T22:22:50.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2162804341157185.mp4,2026-05-28,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2162804341157185_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2162804341157185_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2162804341157185/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2162804341157185/orig_02.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2162804341157185/gen_01_bottom.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2162804341157185/gen_01_top.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2162804341157185/gen_02_bottom.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2162804341157185/gen_02_top.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2162804341157185/char_A_sheet.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/2162804341157185/char_B_sheet.jpg""]",,,,,,,,,,
7,EWA,61572590343208,EWA: Learn Languages,,ALL,1010954321368710,https://www.facebook.com/ads/library/?id=1010954321368710,2026-05-17,,FALSE,FALSE,12,No es demasiado tarde para aprender inglés para un mejor futuro❤️,,,https://quiz.appewa.com/sweetboarding/es/kickstart?c=%7B%7Bcampaign.name%7D%7D&af_adset=%7B%7Badset.name%7D%7D&af_ad=%7B%7Bad.name%7D%7D&af_c_id=%7B%7Bcampaign.id%7D%7D&af_adset_id=%7B%7Badset.id%7D%7D&af_ad_id=%7B%7Bad.id%7D%7D&fb_pixel_direct=1&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEydFZ1SjBPbUthOUJwMktld3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHp7ADig44tHQbt-1x0soPyM3oDfyqizX_FBJGa79l9JWVuDpEPxnnQ2-ryQc_aem_CWvDpTv5sg8bdBpwXPb3eg,Video,,1,0,0.800,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQNrWN2W0AKoyVxhWLelf95i1aV9fE_H4gKI0VsLEUdeKwXq6DkP61e_TlE4-0lojG_sN2nKSShJ7eGZfzNvLs3tR41HI9c6q4qzhrfp8w.mp4?_nc_cat=109&_nc_oc=Adq6TbXG9j9jM1ZcBj9MjTTeqa5thkyGHr_HFSgf-xbqy2U9Yhx2dQ4EMk_eVvlIdAU&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=47Rnytqhn7gQ7kNvwEk_pVY&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTc2MDg0MjkzODcwMjg2MywiYXNzZXRfYWdlX2RheXMiOjE2LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6MzUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af6spSdhoNmhuadOrMxk3SVcVu9Asd49jvkAXZH-Lho-xg&oe=6A1E28E1,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/700827656_996734566077158_7210115341965367456_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=epQ7j5pEyecQ7kNvwExi5_Q&_nc_oc=AdqUHFW8BEft8ffGKcWpErpmle7ztbps17_ZSq82inprTbhdW7gw2v_2sa7rZjwNR5M&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&oh=00_Af6ErSDOJIcbWH3iyZr-ARSW6rvY-ix2OJztu6oin8EwHQ&oe=6A1E0B22,2026-06-02T00:50:41.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1010954321368710.mp4,2026-05-28,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1010954321368710_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1010954321368710_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/orig_02.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/orig_03.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/gen_01_bottom.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/gen_01_top.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/gen_02_bottom.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/gen_02_top.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/gen_03_bottom.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/gen_03_top.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1010954321368710/char_A_sheet.jpg""]",,,,,,,,,,
8,EWA,61572590343208,EWA: Learn Languages,,ALL,1297255881948219,https://www.facebook.com/ads/library/?id=1297255881948219,2026-05-18,,FALSE,FALSE,7,🏆📚 Kenapa harus pakai 5 aplikasi berbeda kalau EWA bisa melakukan SEMUANYA? ✅ Kursus dengan film dan serial ✅ Lebih dari 10.000 buku dan audiobook dwibahasa ✅ Lebih dari 40.000 flashcard ✅ Dialog bersertifikat Oxford ✅ Permainan bahasa dan papan peringkat. Satu aplikasi. Hasil nyata. Tersedia dalam 35 bahasa! 💥,,,https://quiz.appewa.com/sweetboarding/id/kickstart?c=%7B%7Bcampaign.name%7D%7D&af_adset=%7B%7Badset.name%7D%7D&af_ad=%7B%7Bad.name%7D%7D&af_c_id=%7B%7Bcampaign.id%7D%7D&af_adset_id=%7B%7Badset.id%7D%7D&af_ad_id=%7B%7Bad.id%7D%7D&fb_pixel_direct=1&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEydFZ1SjBPbUthOUJwMktld3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHp0VHwS-lgVj9tan6EMirga7M8UuDFDPvEHtuEfxyXzt8XdtVePM8R1eoiaj_aem_oH5bsY5JY1IwUU0-atK8KQ,Video,,1,0,0.563,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQMFf7EjTmpCmkBlU9FxVkoUeJJC2cOdURU_TPvgEEq2T4NYYCa1Jojfg13xrdCONifOa5gyn5hbctst3lOq7FCS5L2YrIltuNZei43PlQ.mp4?_nc_cat=110&_nc_oc=AdqzT5QP8omTbIwqgHpM4h1lyAyb_IYofTYJgRZS8LTpHp2qrB-QpXW2oL-G0oV-TgA&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=oXJ0lR5PSV8Q7kNvwGQLX1z&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTcwMzA0NzI0NDQ0MDM4OSwiYXNzZXRfYWdlX2RheXMiOjUzLCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MzEsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af7QX4X5TIxs-QIfnZdz2GhE6tUpxi2GCxmY5V_5oACUig&oe=6A1E0824,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702590168_1478970803153985_1414982472935817476_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=CrdZBMV8DDAQ7kNvwHo0CCx&_nc_oc=Adr1O9XKi7YCNWt9V6bmswnYzjnDcFA2yfCiacAf3O0NihHpN-0A1lPQjR3k4l5X0XE&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=9ifkyxP8Q0ormLBw8IvBFw&_nc_ss=7b2a8&oh=00_Af5tGEeAuvpc1WBUqhpLhx9H4titkTSVHyo89m2gj8yRBQ&oe=6A1E3108,2026-06-01T22:31:00.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1297255881948219.mp4,2026-05-28,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1297255881948219_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1297255881948219_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1297255881948219/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1297255881948219/orig_02.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1297255881948219/gen_01_bottom.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1297255881948219/gen_01_top.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1297255881948219/gen_02_bottom.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1297255881948219/gen_02_top.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1297255881948219/char_A_sheet.jpg""]",,,,,,,,,,
